12.5600,127
12.5800,135
12.6000,145
12.6200,151
12.6400,135
12.6600,156
12.6800,137
12.7000,151
12.7200,148
12.7400,117
12.7600,124
12.7800,157
12.8000,144
12.8200,135
12.8400,120
12.8600,139
12.8800,153
12.9000,131
12.9200,125
12.9400,139
12.9600,150
12.9800,147
13.0000,138
13.0200,147
13.0400,141
13.0600,138
13.0800,135
13.1000,117
13.1200,141
13.1400,147
13.1600,138
13.1800,126
13.2000,146
13.2200,130
13.2400,152
13.2600,116
13.2800,140
13.3000,127
13.3200,153
13.3400,114
13.3600,134
13.3800,136
13.4000,130
13.4200,125
13.4400,127
13.4600,136
13.4800,129
13.5000,134
13.5200,137
13.5400,138
13.5600,124
13.5800,140
13.6000,141
13.6200,136
13.6400,135
13.6600,142
13.6800,126
13.7000,140
13.7200,123
13.7400,141
13.7600,144
13.7800,127
13.8000,123
13.8200,151
13.8400,127
13.8600,134
13.8800,146
13.9000,149
13.9200,127
13.9400,144
13.9600,127
13.9800,121
14.0000,132
14.0200,138
14.0400,150
14.0600,144
14.0800,119
14.1000,115
14.1200,126
14.1400,137
14.1600,157
14.1800,146
14.2000,146
14.2200,132
14.2400,114
14.2600,152
14.2800,145
14.3000,126
14.3200,118
14.3400,138
14.3600,163
14.3800,146
14.4000,137
14.4200,140
14.4400,139
14.4600,136
14.4800,123
14.5000,146
14.5200,166
14.5400,152
14.5600,150
14.5800,129
14.6000,129
14.6200,140
14.6400,139
14.6600,138
14.6800,153
14.7000,126
14.7200,145
14.7400,142
14.7600,137
14.7800,136
14.8000,139
14.8200,133
14.8400,139
14.8600,144
14.8800,134
14.9000,123
14.9200,141
14.9400,156
14.9600,137
14.9800,129
15.0000,134
15.0200,149
15.0400,158
15.0600,149
15.0800,143
15.1000,123
15.1200,157
15.1400,160
15.1600,143
15.1800,132
15.2000,154
15.2200,136
15.2400,154
15.2600,153
15.2800,145
15.3000,153
15.3200,134
15.3400,148
15.3600,140
15.3800,125
15.4000,133
15.4200,170
15.4400,151
15.4600,137
15.4800,116
15.5000,147
15.5200,143
15.5400,162
15.5600,156
15.5800,137
15.6000,142
15.6200,151
15.6400,156
15.6600,127
15.6800,158
15.7000,143
15.7200,158
15.7400,153
15.7600,156
15.7800,138
15.8000,136
15.8200,132
15.8400,132
15.8600,144
15.8800,162
15.9000,142
15.9200,159
15.9400,140
15.9600,144
15.9800,142
16.0000,152
16.0200,142
16.0400,155
16.0600,161
16.0800,164
16.1000,167
16.1200,141
16.1400,159
16.1600,168
16.1800,143
16.2000,153
16.2200,170
16.2400,138
16.2600,167
16.2800,150
16.3000,138
16.3200,150
16.3400,139
16.3600,166
16.3800,144
16.4000,146
16.4200,161
16.4400,161
16.4600,150
16.4800,160
16.5000,151
16.5200,144
16.5400,161
16.5600,181
16.5800,179
16.6000,142
16.6200,147
16.6400,139
16.6600,164
16.6800,152
16.7000,146
16.7200,132
16.7400,170
16.7600,138
16.7800,171
16.8000,153
16.8200,153
16.8400,142
16.8600,154
16.8800,160
16.9000,153
16.9200,150
16.9400,166
16.9600,157
16.9800,136
17.0000,154
17.0200,138
17.0400,151
17.0600,164
17.0800,145
17.1000,135
17.1200,145
17.1400,158
17.1600,153
17.1800,132
17.2000,142
17.2200,155
17.2400,143
17.2600,142
17.2800,150
17.3000,159
17.3200,154
17.3400,157
17.3600,156
17.3800,154
17.4000,133
17.4200,132
17.4400,149
17.4600,145
17.4800,124
17.5000,170
17.5200,160
17.5400,149
17.5600,139
17.5800,171
17.6000,139
17.6200,150
17.6400,151
17.6600,140
17.6800,169
17.7000,164
17.7200,152
17.7400,145
17.7600,133
17.7800,165
17.8000,195
17.8200,180
17.8400,183
17.8600,140
17.8800,168
17.9000,164
17.9200,143
17.9400,134
17.9600,145
17.9800,156
18.0000,149
18.0200,164
18.0400,130
18.0600,147
18.0800,157
18.1000,153
18.1200,124
18.1400,152
18.1600,167
18.1800,173
18.2000,142
18.2200,145
18.2400,177
18.2600,163
18.2800,130
18.3000,155
18.3200,171
18.3400,152
18.3600,152
18.3800,160
18.4000,157
18.4200,164
18.4400,129
18.4600,142
18.4800,153
18.5000,133
18.5200,149
18.5400,146
18.5600,185
18.5800,172
18.6000,159
18.6200,157
18.6400,150
18.6600,147
18.6800,177
18.7000,142
18.7200,158
18.7400,162
18.7600,149
18.7800,144
18.8000,160
18.8200,165
18.8400,185
18.8600,148
18.8800,158
18.9000,186
18.9200,167
18.9400,137
18.9600,173
18.9800,164
19.0000,187
19.0200,168
19.0400,171
19.0600,166
19.0800,166
19.1000,182
19.1200,173
19.1400,158
19.1600,179
19.1800,147
19.2000,173
19.2200,149
19.2400,159
19.2600,198
19.2800,145
19.3000,183
19.3200,191
19.3400,171
19.3600,189
19.3800,167
19.4000,181
19.4200,164
19.4400,149
19.4600,148
19.4800,178
19.5000,146
19.5200,158
19.5400,170
19.5600,170
19.5800,171
19.6000,196
19.6200,169
19.6400,191
19.6600,171
19.6800,177
19.7000,149
19.7200,172
19.7400,167
19.7600,161
19.7800,167
19.8000,174
19.8200,169
19.8400,159
19.8600,203
19.8800,166
19.9000,165
19.9200,178
19.9400,173
19.9600,178
19.9800,158
20.0000,177
20.0200,162
20.0400,195
20.0600,169
20.0800,192
20.1000,182
20.1200,182
20.1400,168
20.1600,180
20.1800,164
20.2000,186
20.2200,212
20.2400,171
20.2600,184
20.2800,211
20.3000,175
20.3200,191
20.3400,187
20.3600,184
20.3800,188
20.4000,184
20.4200,157
20.4400,180
20.4600,198
20.4800,165
20.5000,212
20.5200,176
20.5400,197
20.5600,187
20.5800,194
20.6000,169
20.6200,186
20.6400,168
20.6600,181
20.6800,194
20.7000,191
20.7200,182
20.7400,192
20.7600,197
20.7800,196
20.8000,180
20.8200,200
20.8400,169
20.8600,185
20.8800,185
20.9000,206
20.9200,187
20.9400,188
20.9600,177
20.9800,174
21.0000,189
21.0200,182
21.0400,194
21.0600,180
21.0800,185
21.1000,178
21.1200,173
21.1400,186
21.1600,179
21.1800,180
21.2000,203
21.2200,160
21.2400,187
21.2600,187
21.2800,189
21.3000,188
21.3200,189
21.3400,156
21.3600,166
21.3800,197
21.4000,187
21.4200,198
21.4400,191
21.4600,178
21.4800,191
21.5000,190
21.5200,179
21.5400,199
21.5600,181
21.5800,189
21.6000,185
21.6200,189
21.6400,195
21.6600,217
21.6800,192
21.7000,195
21.7200,186
21.7400,175
21.7600,196
21.7800,197
21.8000,198
21.8200,165
21.8400,203
21.8600,201
21.8800,208
21.9000,209
21.9200,192
21.9400,214
21.9600,202
21.9800,210
22.0000,178
22.0200,192
22.0400,211
22.0600,184
22.0800,180
22.1000,184
22.1200,183
22.1400,204
22.1600,205
22.1800,186
22.2000,210
22.2200,199
22.2400,208
22.2600,205
22.2800,175
22.3000,179
22.3200,180
22.3400,197
22.3600,185
22.3800,173
22.4000,188
22.4200,197
22.4400,197
22.4600,184
22.4800,172
22.5000,211
22.5200,173
22.5400,181
22.5600,186
22.5800,209
22.6000,214
22.6200,198
22.6400,194
22.6600,185
22.6800,208
22.7000,183
22.7200,169
22.7400,198
22.7600,192
22.7800,191
22.8000,210
22.8200,181
22.8400,176
22.8600,194
22.8800,179
22.9000,214
22.9200,169
22.9400,187
22.9600,194
22.9800,188
23.0000,177
23.0200,176
23.0400,167
23.0600,156
23.0800,168
23.1000,162
23.1200,169
23.1400,196
23.1600,146
23.1800,150
23.2000,160
23.2200,163
23.2400,155
23.2600,152
23.2800,161
23.3000,154
23.3200,144
23.3400,171
23.3600,164
23.3800,146
23.4000,143
23.4200,144
23.4400,156
23.4600,161
23.4800,167
23.5000,184
23.5200,173
23.5400,167
23.5600,155
23.5800,165
23.6000,152
23.6200,132
23.6400,164
23.6600,159
23.6800,145
23.7000,140
23.7200,153
23.7400,160
23.7600,148
23.7800,131
23.8000,126
23.8200,148
23.8400,140
23.8600,137
23.8800,152
23.9000,126
23.9200,162
23.9400,134
23.9600,141
23.9800,148
24.0000,125
24.0200,141
24.0400,154
24.0600,155
24.0800,140
24.1000,136
24.1200,127
24.1400,139
24.1600,145
24.1800,137
24.2000,135
24.2200,130
24.2400,117
24.2600,140
24.2800,142
24.3000,132
24.3200,129
24.3400,132
24.3600,155
24.3800,160
24.4000,142
24.4200,152
24.4400,130
24.4600,127
24.4800,143
24.5000,122
24.5200,120
24.5400,132
24.5600,127
24.5800,134
24.6000,120
24.6200,128
24.6400,111
24.6600,132
24.6800,126
24.7000,155
24.7200,117
24.7400,147
24.7600,150
24.7800,131
24.8000,141
24.8200,150
24.8400,109
24.8600,145
24.8800,143
24.9000,142
24.9200,131
24.9400,128
24.9600,141
24.9800,146
25.0000,137
25.0200,147
25.0400,131
25.0600,138
25.0800,154
25.1000,120
25.1600,160
25.1800,145
25.2000,110
25.2200,147
25.2400,148
25.2600,133
25.2800,150
25.3000,168
25.3200,144
25.3400,145
25.3600,159
25.3800,172
25.4000,163
25.4200,163
25.4400,172
25.4600,142
25.4800,129
25.5000,161
25.5200,163
25.5400,128
25.5600,163
25.5800,145
25.6000,133
25.6200,146
25.6400,125
25.6600,136
25.6800,140
25.7000,143
25.7200,116
25.7400,142
25.7600,123
25.7800,133
25.8000,133
25.8200,136
25.8400,141
25.8600,139
25.8800,113
25.9000,132
25.9200,123
25.9400,135
25.9600,142
25.9800,118
26.0000,122
26.0200,135
26.0400,130
26.0600,148
26.0800,151
26.1000,153
26.1200,122
26.1400,112
26.1600,104
26.1800,122
26.2000,114
26.2200,141
26.2400,123
26.2600,128
26.2800,115
26.3000,131
26.3200,133
26.3400,109
26.3600,122
26.3800,116
26.4000,125
26.4200,114
26.4400,115
26.4600,126
26.4800,116
26.5000,111
26.5200,128
26.5400,111
26.5600,119
26.5800,111
26.6000,118
26.6200,110
26.6400,123
26.6600,102
26.6800,106
26.7000,130
26.7200,107
26.7400,114
26.7600,108
26.7800,131
26.8000,120
26.8200,108
26.8400,119
26.8600,108
26.8800,98
26.9000,106
26.9200,123
26.9400,107
26.9600,118
26.9800,128
27.0000,110
27.0200,128
27.0400,106
27.0600,108
27.0800,122
27.1000,100
27.1200,114
27.1400,100
27.1600,98
27.1800,102
27.2000,118
27.2200,103
27.2400,110
27.2600,106
27.2800,94
27.3000,117
27.3200,91
27.3400,105
27.3600,95
27.3800,106
27.4000,114
27.4200,96
27.4400,119
27.4600,117
27.4800,96
27.5000,111
27.5200,115
27.5400,116
27.5600,106
27.5800,105
27.6000,111
27.6200,112
27.6400,97
27.6600,113
27.6800,120
27.7000,92
27.7200,102
27.7400,104
27.7600,94
27.7800,96
27.8000,102
27.8200,94
27.8400,116
27.8600,108
27.8800,110
27.9000,92
27.9200,113
27.9400,127
27.9600,114
27.9800,104
28.0000,95
28.0200,108
28.0400,97
28.0600,100
28.0800,88
28.1000,95
28.1200,90
28.1400,107
28.1600,93
28.1800,118
28.2000,96
28.2200,114
28.2400,107
28.2600,95
28.2800,95
28.3000,97
28.3200,96
28.3400,105
28.3600,104
28.3800,107
28.4000,105
28.4200,96
28.4400,101
28.4600,119
28.4800,111
28.5000,97
28.5200,106
28.5400,96
28.5600,91
28.5800,91
28.6000,113
28.6200,95
28.6400,79
28.6600,91
28.6800,115
28.7000,81
28.7200,94
28.7400,91
28.7600,106
28.7800,101
28.8000,84
28.8200,94
28.8400,89
28.8600,100
28.8800,79
28.9000,85
28.9200,93
28.9400,118
28.9600,109
28.9800,107
29.0000,107
29.0200,96
29.0400,89
29.0600,90
29.0800,100
29.1000,94
29.1200,100
29.1400,96
29.1600,91
29.1800,105
29.2000,98
29.2200,89
29.2400,101
29.2600,97
29.2800,95
29.3000,118
29.3200,89
29.3400,91
29.3600,108
29.3800,82
29.4000,119
29.4200,98
29.4400,108
29.4600,100
29.4800,115
29.5000,93
29.5200,101
29.5400,98
29.5600,96
29.5800,99
29.6000,94
29.6200,98
29.6400,121
29.6600,91
29.6800,102
29.7000,92
29.7200,97
29.7400,91
29.7600,94
29.7800,98
29.8000,91
29.8200,106
29.8400,114
29.8600,89
29.8800,83
29.9000,112
29.9200,96
29.9400,82
29.9600,80
29.9800,66
30.0000,97
30.0200,92
30.0400,104
30.0600,97
30.0800,78
30.1000,102
30.1200,93
30.1400,100
30.1600,83
30.1800,87
30.2000,88
30.2200,100
30.2400,101
30.2600,94
30.2800,77
30.3000,75
30.3200,93
30.3400,75
30.3600,85
30.3800,86
30.4000,91
30.4200,78
30.4400,85
30.4600,83
30.4800,85
30.5000,83
30.5200,92
30.5400,76
30.5600,76
30.5800,82
30.6000,98
30.6200,87
30.6400,100
30.6600,80
30.6800,77
30.7000,82
30.7200,69
30.7400,101
30.7600,85
30.7800,92
30.8000,93
30.8200,81
30.8400,91
30.8600,88
30.8800,84
30.9000,93
30.9200,99
30.9400,84
30.9600,82
30.9800,93
31.0000,94
31.0200,82
31.0400,81
31.0600,80
31.0800,87
31.1000,107
31.1200,106
31.1400,74
31.1600,90
31.1800,74
31.2000,78
31.2200,74
31.2400,88
31.2600,87
31.2800,88
31.3000,88
31.3200,95
31.3400,95
31.3600,77
31.3800,57
31.4000,97
31.4200,82
31.4400,69
31.4600,89
31.4800,82
31.5000,72
31.5200,95
31.5400,81
31.5600,79
31.5800,81
31.6000,76
31.6200,85
31.6400,87
31.6600,94
31.6800,85
31.7000,74
31.7200,88
31.7400,70
31.7600,83
31.7800,79
31.8000,86
31.8200,88
31.8400,96
31.8600,80
31.8800,61
31.9000,80
31.9200,76
31.9400,86
31.9600,78
31.9800,91
32.0000,75
32.0200,79
32.0400,83
32.0600,77
32.0800,85
32.1000,101
32.1200,77
32.1400,77
32.1600,70
32.1800,73
32.2000,76
32.2200,82
32.2400,69
32.2600,72
32.2800,83
32.3000,95
32.3200,89
32.3400,82
32.3600,81
32.3800,77
32.4000,84
32.4200,96
32.4400,79
32.4600,83
32.4800,81
32.5000,71
32.5200,68
32.5400,81
32.5600,85
32.5800,81
32.6000,83
32.6200,87
32.6400,83
32.6600,70
32.6800,67
32.7000,75
32.7200,71
32.7400,77
32.7600,58
32.7800,79
32.8000,85
32.8200,78
32.8400,87
32.8600,75
32.8800,59
32.9000,84
32.9200,92
32.9400,85
32.9600,78
32.9800,73
33.0000,75
33.0200,78
33.0400,96
33.0600,62
33.0800,74
33.1000,80
33.1200,69
33.1400,59
33.1600,81
33.1800,55
33.2000,74
33.2200,92
33.2400,75
33.2600,77
33.2800,69
33.3000,87
33.3200,78
33.3400,77
33.3600,71
33.3800,63
33.4000,68
33.4200,83
33.4400,69
33.4600,66
33.4800,66
33.5000,86
33.5200,66
33.5400,67
33.5600,75
33.5800,76
33.6000,88
33.6200,69
33.6400,74
33.6600,72
33.6800,63
33.7000,83
33.7200,80
33.7400,65
33.7600,69
33.7800,72
33.8000,60
33.8200,70
33.8400,67
33.8600,79
33.8800,72
33.9000,59
33.9200,73
33.9400,63
33.9600,75
33.9800,69
34.0000,62
34.0200,77
34.0400,69
34.0600,49
34.0800,77
34.1000,70
34.1200,79
34.1400,68
34.1600,71
34.1800,73
34.2000,79
34.2200,63
34.2400,83
34.2600,71
34.2800,62
34.3000,61
34.3200,70
34.3400,69
34.3600,71
34.3800,67
34.4000,71
34.4200,77
34.4400,59
34.4600,63
34.4800,66
34.5000,66
34.5200,51
34.5400,78
34.5600,71
34.5800,60
34.6000,69
34.6200,66
34.6400,68
34.6600,53
34.6800,58
34.7000,62
34.7200,71
34.7400,58
34.7600,72
34.7800,64
34.8000,62
34.8200,88
34.8400,61
34.8600,67
34.8800,76
34.9000,72
34.9200,38
34.9400,64
34.9600,83
34.9800,67
35.0000,49
35.0200,59
35.0400,65
35.0600,75
35.0800,67
35.1000,57
35.1200,70
35.1400,58
35.1600,75
35.1800,66
35.2000,63
35.2200,64
35.2400,60
35.2600,58
35.2800,69
35.3000,68
35.3200,66
35.3400,55
35.3600,54
35.3800,74
35.4000,59
35.4200,54
35.4400,53
35.4600,59
35.4800,73
35.5000,65
35.5200,65
35.5400,71
35.5600,62
35.5800,52
35.6000,59
35.6200,66
35.6400,70
35.6600,61
35.6800,55
35.7000,55
35.7200,53
35.7400,68
35.7600,50
35.7800,65
35.8000,58
35.8200,62
35.8400,74
35.8600,53
35.8800,73
35.9000,63
35.9200,70
35.9400,48
35.9600,57
35.9800,57
36.0000,68
36.0200,39
36.0400,54
36.0600,68
36.0800,60
36.1000,62
36.1200,70
36.1400,50
36.1600,44
36.1800,57
36.2000,59
36.2200,63
36.2400,61
36.2600,67
36.2800,67
36.3000,46
36.3200,47
36.3400,58
36.3600,63
36.3800,51
36.4000,64
36.4200,49
36.4400,66
36.4600,62
36.4800,62
36.5000,65
36.5200,61
36.5400,56
36.5600,70
36.5800,64
36.6000,68
36.6200,59
36.6400,51
36.7000,57
36.7200,56
36.7400,76
36.7600,59
36.7800,74
36.8000,53
36.8200,67
36.8400,57
36.8600,63
36.8800,70
36.9000,44
36.9200,35
36.9400,64
36.9600,63
36.9800,54
37.0000,52
37.0200,63
37.0400,58
37.0600,53
37.0800,64
37.1000,65
37.1200,62
37.1400,66
37.1600,55
37.1800,57
37.2000,50
37.2200,55
37.2400,61
37.2600,63
37.2800,67
37.3000,49
37.3200,58
37.3400,59
37.3600,43
37.3800,68
37.4000,52
37.4200,44
37.4400,56
37.4600,44
37.4800,50
37.5000,50
37.5200,52
37.5400,55
37.5600,58
37.5800,57
37.6000,56
37.6200,53
37.6400,58
37.6600,58
37.6800,57
37.7000,56
37.7200,48
37.7400,49
37.7600,57
37.7800,55
37.8000,56
37.8200,52
37.8400,46
37.8600,67
37.8800,60
37.9000,55
37.9200,68
37.9400,59
37.9600,50
37.9800,57
38.0000,53
38.0200,60
38.0400,63
38.0600,53
38.0800,57
38.1000,43
38.1200,65
38.1400,54
38.1600,58
38.1800,54
38.2000,58
38.2200,51
38.2400,58
38.2600,42
38.2800,51
38.3000,59
38.3200,49
38.3400,52
38.3600,52
38.3800,60
38.4000,57
38.4200,54
38.4400,53
38.4600,54
38.4800,47
38.5000,65
38.5200,54
38.5400,49
38.5600,51
38.5800,53
38.6000,36
38.6200,59
38.6400,53
38.6600,51
38.6800,50
38.7000,61
38.7200,44
38.7400,53
38.7600,60
38.7800,57
38.8000,59
38.8200,52
38.8400,56
38.8600,58
38.8800,60
38.9000,64
38.9200,58
38.9400,48
38.9600,61
38.9800,64
39.0000,37
39.0200,55
39.0400,50
39.0600,56
39.0800,59
39.1000,56
39.1200,61
39.1400,47
39.1600,52
39.1800,49
39.2000,51
39.2200,58
39.2400,42
39.2600,46
39.2800,48
39.3000,61
39.3200,61
39.3400,58
39.3600,52
39.3800,44
39.4000,51
39.4200,57
39.4400,54
39.4600,42
39.4800,53
39.5000,46
39.5200,54
39.5400,50
39.5600,49
39.5800,66
39.6000,63
39.6200,65
39.6400,56
39.6600,56
39.6800,53
39.7000,58
39.7200,55
39.7400,62
39.7600,43
39.7800,48
39.8000,58
39.8200,65
39.8400,60
39.8600,58
39.8800,58
39.9000,77
39.9200,68
39.9400,47
39.9600,35
39.9800,71
40.0000,64
40.0200,48
40.0400,54
40.0600,60
40.0800,55
40.1000,48
40.1200,61
40.1400,57
40.1600,51
40.1800,55
40.2000,56
40.2200,60
40.2400,64
40.2600,53
40.2800,59
40.3000,44
40.3200,56
40.3400,57
40.3600,56
40.3800,52
40.4000,55
40.4200,55
40.4400,62
40.4600,44
40.4800,63
40.5000,56
40.5200,66
40.5400,65
40.5600,61
40.5800,68
40.6000,52
40.6200,56
40.6400,54
40.6600,60
40.6800,60
40.7000,63
40.7200,59
40.7400,40
40.7600,39
40.7800,47
40.8000,60
40.8200,53
40.8400,55
40.8600,60
40.8800,56
40.9000,52
40.9200,54
40.9400,52
40.9600,61
40.9800,45
41.0000,67
41.0200,68
41.0400,58
41.0600,51
41.0800,58
41.1000,49
41.1200,65
41.1400,43
41.1600,52
41.1800,56
41.2000,66
41.2200,51
41.2400,54
41.2600,53
41.2800,59
41.3000,58
41.3200,54
41.3400,58
41.3600,64
41.3800,55
41.4000,63
41.4200,60
41.4400,62
41.4600,45
41.4800,39
41.5000,57
41.5200,57
41.5400,56
41.5600,59
41.5800,57
41.6000,47
41.6200,62
41.6400,55
41.6600,56
41.6800,63
41.7000,64
41.7200,61
41.7400,55
41.7600,65
41.7800,56
41.8000,57
41.8200,57
41.8400,46
41.8600,54
41.8800,49
41.9000,45
41.9200,49
41.9400,56
41.9600,43
41.9800,51
42.0000,59
42.0200,49
42.0400,52
42.0600,58
42.0800,51
42.1000,65
42.1200,45
42.1400,60
42.1600,57
42.1800,46
42.2000,59
42.2200,54
42.2400,56
42.2600,44
42.2800,62
42.3000,58
42.3200,60
42.3400,61
42.3600,44
42.3800,60
42.4000,58
42.4200,50
42.4400,61
42.4600,52
42.4800,51
42.5000,50
42.5200,47
42.5400,65
42.5600,44
42.5800,56
42.6000,54
42.6200,55
42.6400,60
42.6600,48
42.6800,47
42.7000,66
42.7200,59
42.7400,62
42.7600,55
42.7800,26
42.8000,49
42.8200,49
42.8400,62
42.8600,55
42.8800,57
42.9000,56
42.9200,52
42.9400,62
42.9600,56
42.9800,55
43.0000,63
43.0200,62
43.0400,69
43.0600,51
43.0800,52
43.1000,56
43.1200,62
43.1400,64
43.1600,48
43.1800,53
43.2000,64
43.2200,37
43.2400,52
43.2600,51
43.2800,56
43.3000,59
43.3200,44
43.3400,45
43.3600,56
43.3800,64
43.4000,54
43.4200,53
43.4400,54
43.4600,42
43.4800,67
43.5000,60
43.5200,50
43.5400,52
43.5600,48
43.5800,55
43.6000,49
43.6200,56
43.6400,50
43.6600,55
43.6800,70
43.7000,64
43.7200,51
43.7400,53
43.7600,50
43.7800,52
43.8000,53
43.8200,54
43.8400,45
43.8600,54
43.8800,44
43.9000,55
43.9200,54
43.9400,57
43.9600,47
43.9800,60
44.0000,63
44.0200,54
44.0400,54
44.0600,51
44.0800,64
44.1000,58
44.1200,50
44.1400,66
44.1600,47
44.1800,61
44.2000,41
44.2200,46
44.2400,58
44.2600,43
44.2800,48
44.3000,64
44.3200,63
44.3400,73
44.3600,49
44.3800,60
44.4000,57
44.4200,57
44.4400,51
44.4600,56
44.4800,63
44.5000,42
44.5200,63
44.5400,62
44.5600,55
44.5800,47
44.6000,58
44.6200,58
44.6400,57
44.6600,50
44.6800,56
44.7000,61
44.7200,56
44.7400,47
44.7600,53
44.7800,54
44.8000,69
44.8200,64
44.8400,50
44.8600,69
44.8800,59
44.9000,64
44.9200,50
44.9400,66
44.9600,56
